index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
1	iragarkia	iragarki	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	obj	SpaceAfter=No	obj
3	komunikabide	komunikabide	NOUN	_	_	14	obl	_	obl
4	ofizialetara	ofizial	NOUN	_	Animacy=Anim|Case=All|Definite=Def|Number=Plur	3	nmod	_	nmod
7	iritzitako	iritzi	NOUN	_	Animacy=Inan|Case=Loc|Definite=Ind	8	advcl	_	advcl
8	egunkarietara	egunkari	NOUN	_	Case=All|Definite=Def|Number=Plur	3	conj	_	conj
11	udalerriko	udalerri	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	12	nmod	_	nmod
12	auzotar	auzotar	NOUN	_	_	14	iobj	_	iobj
2	armadako	armada	NOUN	_	Case=Loc|Definite=Def|Number=Sing	3	nmod	_	nmod
3	bozeramaile	bozeramaile	NOUN	_	_	6	nsubj	_	nsubj
9	urpekoaren	urpeko	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	10	nmod	_	nmod
11	gelan	gela	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	13	obl	_	obl
14	lanean	lan	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	13	obl	SpaceAfter=No	obl
6	gurutzamenduko	gurutzamendu	NOUN	_	Case=Loc|Definite=Def|Number=Sing	7	nmod	_	nmod
7	distortsioa	distortsio	NOUN	_	Case=Abs|Definite=Def|Number=Sing	8	nsubj	_	nsubj
2	zabalera	zabalera	NOUN	_	_	4	obj	_	obj
6	kolomari	koloma	NOUN	_	Case=Dat|Definite=Def|Number=Sing	4	iobj	_	iobj
11	indar	indar	NOUN	_	_	7	obj	_	obj
13	arkitrabeari	arkitrabe	NOUN	_	Case=Dat|Definite=Def|Number=Sing	7	iobj	_	iobj
15	gorputz	gorputz	NOUN	_	_	13	conj	_	conj
17	gainean	gain	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	18	obl	_	obl
5	gorpu	gorpu	NOUN	_	Case=Abs|Definite=Ind	6	nsubj	_	nsubj
1	islama	islam	NOUN	_	Case=Abs|Definite=Def|Number=Sing	8	nsubj	_	nsubj
4	une	une	NOUN	_	_	2	obl	_	obl
7	zibilizazio	zibilizazio	NOUN	_	_	8	nmod	_	nmod
1	presoen	preso	NOUN	_	Case=Gen	3	nmod	_	nmod
3	zapiak	zapi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	obj	_	obj
2	puntu	puntu	NOUN	_	_	3	obj	_	obj
2	informazio	informazio	NOUN	_	_	4	obj	_	obj
2	familia	familia	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	nsubj	_	nsubj
5	komunitatea	komunitate	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	2	conj	_	conj
4	adostasunera	adostasun	NOUN	_	Case=All|Definite=Def|Number=Sing	2	obl	_	obl
8	gasteiztarrek	gasteiztar	NOUN	_	Case=Erg|Definite=Def|Number=Plur	13	nsubj	_	nsubj
10	milioi	milioi	NOUN	_	_	12	nmod	_	nmod
11	pezeta	pezeta	NOUN	_	_	13	obj	_	obj
1	errefuxiatuak	errefuxiatu	NOUN	_	Case=Abs|Definite=Def|Number=Plur	2	obj	_	obj
6	politika	politika	NOUN	_	_	8	obj	_	obj
9	beharra	behar	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	10	obj	_	obj
3	presidenteak	presidente	NOUN	_	Case=Erg|Definite=Def|Number=Sing	8	nsubj	_	nsubj
4	defentsa	defentsa	NOUN	_	_	5	compound	_	compound
5	ministerioko	ministerio	NOUN	_	Case=Loc|Definite=Def|Number=Sing	7	nmod	_	nmod
7	jeneral	jeneral	NOUN	_	Case=Abs|Definite=Ind	8	obj	_	obj
16	bozeramailea	bozeramaile	NOUN	_	Case=Abs|Definite=Def|Number=Sing	11	obj	SpaceAfter=No	obj
1	etorkinen	etorkin	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Plur	3	nmod	_	nmod
2	harrera	harrera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	3	nmod	_	nmod
3	politikan	politika	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
6	jardunaldian	jardunaldi	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	2	obl	_	obl
3	bilera	bilera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	4	nsubj	_	nsubj
4	asteazkenean	asteazken	NOUN	_	Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
9	saio	saio	NOUN	_	_	11	obj	_	obj
2	eztanda	eztanda	NOUN	_	Case=Abs|Definite=Ind	3	compound	_	compound
4	lehergailua	lehergailu	NOUN	_	Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
8	dinamitaz	dinamita	NOUN	_	Animacy=Inan|Case=Ins|Definite=Def|Number=Sing	9	obl	_	obl
1	era	era	NOUN	_	_	3	nmod	_	nmod
3	liburua	liburu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	advcl	_	advcl
6	virgiliorena	Virgilio	NOUN	_	Case=Abs|Definite=Def|Number=Sing	4	conj	_	conj
8	testua	testu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	6	nsubj	SpaceAfter=No	nsubj
10	gutxienekoa	gutxi	NOUN	_	Case=Abs|Definite=Def|Number=Sing	0	root	_	root
18	edizio	edizio	NOUN	_	_	16	nsubj	_	nsubj
2	gorte	gorte	NOUN	_	_	5	nsubj	_	nsubj
4	baimena	baimen	NOUN	_	Case=Abs|Definite=Def|Number=Sing	5	compound	_	compound
9	epaileari	epaile	NOUN	_	Animacy=Anim|Case=Dat|Definite=Def|Number=Sing	5	iobj	_	iobj
11	erregimenak	erregimen	NOUN	_	Case=Erg|Definite=Def|Number=Sing	14	nsubj	_	nsubj
12	ustez	uste	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	14	obl	_	obl
15	hilketak	hilketa	NOUN	_	Case=Abs|Definite=Def|Number=Plur	16	obj	_	obj
1	haurrak	haur	NOUN	_	Case=Abs|Definite=Def|Number=Plur	3	nsubj	_	nsubj
1	neurri	neurri	NOUN	_	_	3	nsubj	_	nsubj
4	aurretik	aurre	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	3	advcl	SpaceAfter=No	advcl
10	armak	arma	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	15	obj	_	obj
12	erabileratik	erabilera	NOUN	_	Case=Abl	15	obl	_	obl
20	bultzada	bultzada	NOUN	_	_	22	obj	_	obj
24	bake	bake	NOUN	_	_	25	nmod	_	nmod
25	prozesuari	prozesu	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	22	iobj	SpaceAfter=No	iobj
1	hilabete	hilabete	NOUN	_	_	9	obl	_	obl
6	asteburuetan	asteburu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	1	conj	SpaceAfter=No	conj
11	sagardotegi	sagardotegi	NOUN	_	_	8	nsubj	_	nsubj
1	aditu	aditu	NOUN	_	_	3	nmod	_	nmod
3	ustez	uste	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	9	obl	SpaceAfter=No	obl
6	dibisak	dibisa	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	9	nsubj	_	nsubj
8	joera	joera	NOUN	_	Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
13	bidea	bide	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	obj	_	obj
16	dolarraren	dolar	NOUN	_	Case=Gen	14	obl	_	obl
1	hiztegiak	hiztegi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	9	obj	SpaceAfter=No	obj
3	entziklopediak	entziklopedia	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	1	conj	SpaceAfter=No	conj
5	egunkariak	egunkari	NOUN	_	Case=Abs|Definite=Def|Number=Plur	1	conj	_	conj
7	multimedia	multimedia	NOUN	_	_	8	nmod	_	nmod
8	paketeak	pakete	NOUN	_	Case=Abs|Definite=Def|Number=Plur	1	conj	_	conj
11	cd-rom	CD-ROM	NOUN	_	_	9	obl	_	obl
4	futbol	futbol	NOUN	_	_	5	compound	_	compound
5	zelaian	zelai	NOUN	_	Case=Ine|Definite=Def|Number=Sing	3	obl	SpaceAfter=No	obl
9	aurrean	aurre	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	10	obl	_	obl
11	aurkariaren	aurkari	NOUN	_	Case=Gen|Definite=Def|Number=Sing	12	nmod	_	nmod
12	maila	maila	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	nsubj	_	nsubj
1	santi	sandia	NOUN	_	_	2	compound	_	compound
3	lan	lan	NOUN	_	_	5	obj	_	obj
8	zatian	zati	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	5	obl	SpaceAfter=No	obl
15	gizon	gizon	NOUN	_	_	12	nsubj	_	nsubj
2	presidente	presidente	NOUN	_	_	13	nsubj	_	nsubj
7	ilunabar	ilunabar	NOUN	_	_	13	obl	_	obl
10	bitartekaritzari	bitartekaritza	NOUN	_	Case=Dat	12	nmod	_	nmod
12	erabakirik	erabaki	NOUN	_	Case=Par|Definite=Ind	13	obj	_	obj
5	aipuak	aipu	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	6	obj	_	obj
1	abuztu	abuztu	NOUN	_	_	6	obl	_	obl
2	erditik	erdi	NOUN	_	Case=Abl	1	case	_	case
5	gorakada	gorakada	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	nsubj	_	nsubj
9	aurretik	aurre	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	14	obl	_	obl
13	estropadak	estropada	NOUN	_	Case=Abs|Definite=Def|Number=Plur	14	obj	_	obj
3	ez	ez	NOUN	_	Case=Abs|Definite=Ind	4	compound	_	compound
7	erakunde	erakunde	NOUN	_	_	11	nsubj	_	nsubj
16	planteamendu	planteamendu	NOUN	_	_	11	obj	_	obj
7	helburua	helburu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	nsubj	_	nsubj
8	maillot	maillot	NOUN	_	_	10	nsubj	_	nsubj
5	lerroan	lerro	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	6	obl	_	obl
10	miarriztarrak	miarriztar	NOUN	_	Case=Erg|Definite=Def|Number=Sing	12	nsubj	_	nsubj
2	bakerako	bake	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	3	nmod	_	nmod
3	baldintzak	baldintza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	obj	_	obj
5	behar	behar	NOUN	_	Case=Abs|Definite=Ind	6	compound	_	compound
1	arratsaldeko	arratsalde	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	3	nmod	_	nmod
2	kotizazioaren	kotizazio	NOUN	_	Case=Gen	8	obl	_	obl
6	tituluak	titulu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	8	nsubj	_	nsubj
7	21,73eurotan	21,73_euro	NOUN	_	Case=Ine|Definite=Ind	8	obl	_	obl
2	gobernuak	gobernu	NOUN	_	Case=Erg|Definite=Def|Number=Sing	6	nsubj	_	nsubj
5	astean	aste	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	6	obl	_	obl
8	herri	herri	NOUN	_	_	10	obl	_	obl
12	errefuxiatuek	errefuxiatu	NOUN	_	Case=Erg|Definite=Def|Number=Plur	15	nsubj	_	nsubj
14	behar	behar	NOUN	_	Case=Abs|Definite=Ind	15	compound	_	compound
16	abenduaren	abendu	NOUN	_	Case=Gen|Definite=Def|Number=Sing	17	nmod	_	nmod
21	egun	egun	NOUN	_	_	23	obl	_	obl
25	errefuxiatu	errefuxiatu	NOUN	_	_	26	nmod	_	nmod
26	eremuak	eremu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	23	nsubj	SpaceAfter=No	nsubj
2	musikak	musika	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	4	nsubj	_	nsubj
1	gizon	gizon	NOUN	_	_	4	nsubj	_	nsubj
9	auzoan	auzo	NOUN	_	Case=Ine|Definite=Def|Number=Sing	4	obl	SpaceAfter=No	obl
12	ipar	ipar	NOUN	_	_	13	compound	_	compound
14	poliziak	polizia	NOUN	_	Case=Erg|Definite=Def|Number=Sing	15	nsubj	_	nsubj
2	prozesuko	prozesu	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	4	nmod	_	nmod
4	ildoek	ildo	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Plur	12	nsubj	_	nsubj
10	erasoa	eraso	NOUN	_	Case=Abs|Definite=Def|Number=Sing	12	obj	SpaceAfter=No	obj
2	taldeak	talde	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	9	nsubj	SpaceAfter=No	nsubj
6	gol	gol	NOUN	_	_	7	nmod	_	nmod
7	aukera	aukera	NOUN	_	_	9	obj	_	obj
11	markagailuan	markagailu	NOUN	_	Case=Ine|Definite=Def|Number=Sing	9	obl	_	obl
12	aurrea	aurre	NOUN	_	Case=Abs|Definite=Def|Number=Sing	13	compound	_	compound
16	minutuan	minutu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	9	obl	SpaceAfter=No	obl
3	frantziakoaz	Frantzia	NOUN	_	Case=Ins|Definite=Def|Number=Sing	4	obl	_	obl
2	amak	ama	NOUN	_	Case=Erg|Definite=Def|Number=Sing	5	nsubj	_	nsubj
3	menta	menta	NOUN	_	_	4	nmod	_	nmod
4	hostoekin	hosto	NOUN	_	Animacy=Inan|Case=Com|Definite=Def|Number=Plur	5	obl	_	obl
7	tea	te	NOUN	_	Case=Abs|Definite=Def|Number=Sing	5	obj	SpaceAfter=No	obj
1	grafia	grafia	NOUN	_	_	3	obj	_	obj
1	hegazkin	hegazkin	NOUN	_	_	2	nmod	_	nmod
2	konpainiako	konpainia	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	3	nmod	_	nmod
3	eledun	eledun	NOUN	_	_	5	nsubj	_	nsubj
7	ikertzaileek	ikertzaile	NOUN	_	Case=Erg|Definite=Def|Number=Plur	13	nsubj	_	nsubj
8	konpainiarena	konpainia	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	advcl	_	advcl
11	gurpil	gurpil	NOUN	_	_	13	obj	_	obj
15	hegazkinaren	hegazkin	NOUN	_	Case=Gen	13	obl	_	obl
23	eguraldiak	eguraldi	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	27	nsubj	_	nsubj
25	matxura	matxura	NOUN	_	_	23	conj	_	conj
29	istripua	istripu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	27	obj	SpaceAfter=No	obj
6	saskibaloiaren	saskibaloi	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	7	nmod	_	nmod
7	egoerak	egoera	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	9	nsubj	_	nsubj
10	zerikusirik	zerikusi	NOUN	_	Case=Par|Definite=Ind	9	obj	_	obj
14	urtekoarekin	urte	NOUN	_	Animacy=Inan|Case=Com|Definite=Def|Number=Sing	9	obl	SpaceAfter=No	obl
2	kokapen	kokapen	NOUN	_	_	17	obl	_	obl
10	izeneko	izen	NOUN	_	_	12	nmod	_	nmod
11	itsas	itsaso	NOUN	_	_	12	nmod	_	nmod
12	zolako	zola	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	13	nmod	_	nmod
13	leize	leize	NOUN	_	_	17	obl	_	obl
14	bazterretik	bazter	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	13	nmod	_	nmod
16	kilometrora	kilometro	NOUN	_	Animacy=Inan|Case=All|Definite=Def|Number=Sing	17	obl	_	obl
2	pase	pase	NOUN	_	_	4	obj	_	obj
17	atean	ate	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	18	obl	_	obl
20	baloia	baloi	NOUN	_	Case=Abs|Definite=Def|Number=Sing	18	obj	_	obj
1	istiluak	istilu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	2	nsubj	_	nsubj
7	armadak	armada	NOUN	_	Case=Erg|Definite=Def|Number=Sing	10	nsubj	_	nsubj
11	erabakia	erabaki	NOUN	_	Case=Abs|Definite=Def|Number=Sing	12	obj	_	obj
13	aurretik	aurre	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	12	advcl	SpaceAfter=No	advcl
2	indarra	indar	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	3	obj	_	obj
7	jaitsieran	jaitsiera	NOUN	_	Case=Ine|Definite=Def|Number=Sing	10	obl	_	obl
8	kuadrizepsak	kuadrizeps	NOUN	_	Case=Abs|Definite=Def|Number=Plur	10	nsubj	_	nsubj
13	azido	azido	NOUN	_	_	16	nsubj	_	nsubj
20	kroseko	kros	NOUN	_	Case=Loc|Definite=Def|Number=Sing	21	nmod	_	nmod
21	ibilbidea	ibilbide	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	22	nsubj	_	nsubj
3	jokoetara	joko	NOUN	_	Case=All|Definite=Def|Number=Plur	4	obl	_	obl
6	saskibaloi	saskibaloi	NOUN	_	_	7	nmod	_	nmod
7	taldeak	talde	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	9	nsubj	_	nsubj
11	prestaketako	prestaketa	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	13	nmod	_	nmod
13	partidua	partidu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	obj	SpaceAfter=No	obj
3	argia	argi	NOUN	_	Case=Abs|Definite=Def|Number=Sing	4	obj	_	obj
1	galtzagorrik	galtzagorri	NOUN	_	Case=Erg|Definite=Ind	4	nsubj	_	nsubj
2	musu	musu	NOUN	_	_	4	obj	_	obj
6	haur	haur	NOUN	_	_	4	iobj	_	iobj
9	pozik	poz	NOUN	_	Case=Par|Definite=Ind	10	obl	_	obl
13	galtzagorriekin	galtzagorri	NOUN	_	Case=Com|Definite=Def|Number=Plur	10	obl	SpaceAfter=No	obl
1	ostegunean	ostegun	NOUN	_	Case=Ine|Definite=Def|Number=Sing	3	obl	_	obl
9	gasteiztarrengan	gasteiztar	NOUN	_	Case=Ine|Definite=Def|Number=Plur	7	obl	SpaceAfter=No	obl
17	talde	talde	NOUN	_	_	15	obl	_	obl
6	tentuan	tentu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	3	obl	_	obl
2	lider	lider	NOUN	_	_	0	root	_	root
6	erasoko	eraso	NOUN	_	Case=Loc|Definite=Def|Number=Sing	7	nmod	_	nmod
7	fase	fase	NOUN	_	_	10	obj	_	obj
20	dohainak	dohain	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	16	obj	SpaceAfter=No	obj
8	entseguak	entsegu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	obj	SpaceAfter=No	obj
3	labana	labana	NOUN	_	_	11	obl	SpaceAfter=No	obl
5	goraize	goraize	NOUN	_	_	3	conj	_	conj
7	iltze	iltze	NOUN	_	_	8	nmod	_	nmod
8	puntarekin	punta	NOUN	_	Case=Com|Definite=Def|Number=Sing	3	conj	_	conj
9	barruko	barru	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	10	nmod	_	nmod
10	hazia	hazi	NOUN	_	Case=Abs|Definite=Def|Number=Sing	11	obj	_	obj
4	magoa	mago	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	12	nsubj	SpaceAfter=No	nsubj
7	epotxa	ipotx	NOUN	_	Case=Abs|Definite=Def|Number=Sing	4	conj	_	conj
9	zirkuko	zirku	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	11	nmod	_	nmod
11	kideak	kide	NOUN	_	Case=Abs|Definite=Def|Number=Plur	4	conj	_	conj
2	sailkapeneko	sailkapen	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	3	nmod	_	nmod
4	posturaino	postu	NOUN	_	Animacy=Inan|Definite=Def|Number=Sing	5	obl	_	obl
6	helburua	helburu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
11	partiduan	partidu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	7	obl	_	obl
1	aplikeak	aplike	NOUN	_	Case=Erg|Definite=Def|Number=Sing	2	nsubj	_	nsubj
4	argiaren	argi	NOUN	_	Case=Gen	10	obl	_	obl
11	kolore	kolore	NOUN	_	_	10	obj	_	obj
2	hautagai	hautagai	NOUN	_	_	0	root	_	root
13	partida	partida	NOUN	_	_	16	obl	_	obl
22	behar	behar	NOUN	_	Case=Abs|Definite=Ind	23	compound	_	compound
4	erreparorik	erreparo	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	5	obj	_	obj
1	konfiantzari	konfiantza	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	2	iobj	_	iobj
3	behar	behar	NOUN	_	Case=Abs|Definite=Ind	4	compound	_	compound
6	lanean	lan	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	7	obl	_	obl
3	bide	bide	NOUN	_	_	5	obl	_	obl
7	seinale	seinale	NOUN	_	_	0	root	_	root
1	jokalarion	jokalari	NOUN	_	Animacy=Anim|Case=Gen|Definite=Def|Number=Plur	2	nmod	_	nmod
2	garaia	garai	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	0	root	_	root
4	su-etenaren	su-eten	NOUN	_	Case=Gen	6	obl	_	obl
8	jarrera	jarrera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	10	nsubj	_	nsubj
2	gobernuan	gobernu	NOUN	_	Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
3	kalapita	kalapita	NOUN	_	_	5	nsubj	_	nsubj
8	garaiotan	garai	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	5	obl	_	obl
12	mutur	mutur	NOUN	_	_	13	nmod	_	nmod
13	eskuinekoen	eskuin	NOUN	_	Case=Gen|Definite=Def|Number=Plur	5	obl	_	obl
17	kantzillerraren	kantziler	NOUN	_	Case=Gen|Definite=Def|Number=Sing	19	nmod	_	nmod
18	kontserbadoreen	kontserbadore	NOUN	_	Case=Gen	13	conj	_	conj
4	mundu	mundu	NOUN	_	_	2	obl	_	obl
5	auzi	auzi	NOUN	_	_	8	obl	_	obl
7	espetxean	espetxe	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	8	obl	_	obl
1	asteazkenean	asteazken	NOUN	_	Case=Ine|Definite=Def|Number=Sing	2	compound	_	compound
2	poliziak	polizia	NOUN	_	Case=Erg|Definite=Def|Number=Sing	5	nsubj	_	nsubj
3	lehergai	lehergai	NOUN	_	_	5	obj	_	obj
7	aldi	aldi	NOUN	_	_	12	nmod	_	nmod
9	lan	lan	NOUN	_	_	7	flat	_	flat
10	enpresa	enpresa	NOUN	_	_	9	flat	_	flat
12	egoitzan	egoitza	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
1	dibertsifikazio	dibertsifikazio	NOUN	_	_	2	nmod	_	nmod
2	asmo	asmo	NOUN	_	_	11	obl	_	obl
6	internet	internet	NOUN	_	Case=Abs|Definite=Ind	11	obj	_	obj
8	gas	gas	NOUN	_	_	10	nmod	_	nmod
10	alorrak	alor	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	6	conj	_	conj
2	agintariek	agintari	NOUN	_	Animacy=Anim|Case=Erg|Definite=Def|Number=Plur	3	nsubj	_	nsubj
4	erreforma	erreforma	NOUN	_	_	14	obl	_	obl
8	alternatibaren	alternatiba	NOUN	_	Case=Gen|Definite=Def|Number=Sing	9	nmod	_	nmod
9	puntuetan	puntu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	10	obl	_	obl
11	bidearen	bide	NOUN	_	Case=Gen	13	nmod	_	nmod
13	jarrera	jarrera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	obj	_	obj
6	gobernuaren	gobernu	NOUN	_	Case=Gen|Definite=Def|Number=Sing	7	nmod	_	nmod
7	asmoa	asmo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	16	nsubj	_	nsubj
10	defizitaren	defizit	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	11	nmod	_	nmod
11	maila	maila	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	16	obj	_	obj
12	barne	barne	NOUN	_	_	15	nmod	_	nmod
13	produktu	produktu	NOUN	_	_	12	dep	_	dep
2	armak	arma	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	3	obj	_	obj
4	bidea	bide	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
1	eusko	eusko	NOUN	_	_	2	compound	_	compound
2	trenbideak	trenbide	NOUN	_	Case=Erg|Definite=Def|Number=Sing	6	nsubj	_	nsubj
3	trenak	tren	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	6	obj	_	obj
5	autobusak	autobus	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	3	conj	_	conj
9	geltokian	geltoki	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	6	obl	_	obl
10	ordu	ordu	NOUN	_	_	6	obl	_	obl
12	erdiro	erdiro	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	10	conj	_	conj
1	lorea	lore	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	2	obj	_	obj
3	landareak	landare	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	6	nsubj	_	nsubj
4	lorontzi	lorontzi	NOUN	_	_	6	obl	_	obl
7	behar	behar	NOUN	_	Case=Abs|Definite=Ind	8	compound	_	compound
13	diametroa	diametro	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	obj	_	obj
20	lorontzia	lorontzi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	21	obj	_	obj
2	partidu	partidu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	3	obj	_	obj
4	txostenaren	txosten	NOUN	_	Case=Gen|Definite=Def|Number=Sing	5	nmod	_	nmod
5	egilea	egile	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	2	appos	_	appos
9	epailearen	epaile	NOUN	_	Animacy=Anim|Case=Gen|Definite=Def|Number=Sing	10	nmod	_	nmod
10	aginduz	agindu	NOUN	_	Case=Ins|Definite=Ind	6	obl	SpaceAfter=No	obl
1	jolaserako	jolas	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	2	nmod	_	nmod
2	moduan	modu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	3	obl	_	obl
5	mirabe	mirabe	NOUN	_	_	3	parataxis	_	parataxis
