index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
17	zuen	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	18	acl	_	acl
27	kutsatu	kutsatu	VERB	_	Aspect=Perf|VerbForm=Part	13	conj	_	conj
28	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	27	aux	SpaceAfter=No	aux
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	_	cop
6	jokatzea	jokatu	VERB	_	Case=Abs	2	csubj	SpaceAfter=No	csubj
12	zirela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	3	cop	_	cop
13	nabarmendu	nabarmendu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
14	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	13	aux	_	aux
5	bilduta	bildu	VERB	_	VerbForm=Part	0	root	_	root
6	egon	egon	AUX	_	Aspect=Perf|VerbForm=Part	5	cop	_	cop
7	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	6	aux	_	aux
11	mintzatu	mintzatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
12	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	aux	SpaceAfter=No	aux
3	jarriko	jarri	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
4	duzu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	3	aux	SpaceAfter=No	aux
3	dituzte	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	0	root	SpaceAfter=No	root
7	jota	jo	VERB	_	VerbForm=Part	5	acl	_	acl
8	hil	hil	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
9	dira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	8	aux	SpaceAfter=No	aux
13	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	15	aux	_	aux
15	hiltzen	hil	VERB	_	Aspect=Imp|VerbForm=Inf	8	conj	_	conj
3	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	_	aux
5	jarri	jarri	VERB	_	Case=Abs|Definite=Ind|VerbForm=Part	0	root	SpaceAfter=No	root
3	ateratzen	atera	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
4	dituzu	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	3	aux	SpaceAfter=No	aux
3	esan	esan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
10	dagoela	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	ccomp	SpaceAfter=No	ccomp
15	agertzeko	agertu	VERB	_	Case=Abs|Definite=Ind	3	advcl	SpaceAfter=No	advcl
7	duen	ukan	VERB	_	_	8	acl	_	acl
11	eskaintzea	eskaini	VERB	_	Case=Abs	0	root	_	root
12	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	cop	SpaceAfter=No	cop
19	zuten	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	20	acl	_	acl
21	betez	bete	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	12	advcl	SpaceAfter=No	advcl
4	dago	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	_	root
7	lortu	lortu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	_	aux
14	lortuz	lortu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	7	advcl	_	advcl
17	bereganatzea	bereganatu	VERB	_	Case=Abs	7	xcomp	SpaceAfter=No	xcomp
7	du	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
15	den	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	16	acl	_	acl
3	zegoen	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	cop	_	cop
4	apainduta	apaindu	VERB	_	VerbForm=Part	0	root	_	root
10	handi-handituekin	handi-handitu	VERB	_	Case=Com|Definite=Def|Number=Plur|VerbForm=Part	9	nmod	SpaceAfter=No	nmod
3	zinen	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=2	0	root	SpaceAfter=No	root
8	zebilen	ibili	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	SpaceAfter=No	root
5	zabaltzen	zabaldu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
6	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	aux	SpaceAfter=No	aux
2	azterturiko	aztertu	VERB	_	Case=Loc|VerbForm=Part	3	advcl	_	advcl
11	da	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	SpaceAfter=No	root
15	begiratuz	begiratu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	16	advcl	_	advcl
16	esanda	esan	VERB	_	VerbForm=Part	13	advcl	_	advcl
6	eskaini	eskaini	VERB	_	VerbForm=Part	8	xcomp	_	xcomp
8	diot	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=1	0	root	SpaceAfter=No	root
16	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	14	cop	_	cop
17	denari	izan	AUX	_	Case=Dat|Definite=Def|Mood=Ind|Number=Sing|Number[abs]=Sing|Person[abs]=3	16	aux	SpaceAfter=No	aux
2	moderatua	moderatu	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	1	nmod	_	nmod
3	aurkeztu	aurkeztu	VERB	_	VerbForm=Part	5	xcomp	_	xcomp
5	bada	izan	VERB	_	_	25	advcl	_	advcl
13	argitaraturiko	argitaratu	VERB	_	Case=Loc|VerbForm=Part	14	advcl	_	advcl
17	bildu	bildu	VERB	_	Aspect=Perf|VerbForm=Part	19	acl	_	acl
18	diren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	17	aux	_	aux
24	direla	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	23	cop	_	cop
25	jakinarazi	jakinaraz	VERB	_	Voice=Cau	0	root	_	root
26	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	25	aux	SpaceAfter=No	aux
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	13	cop	SpaceAfter=No	cop
12	duten	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	13	acl	_	acl
6	eraman	eraman	VERB	_	VerbForm=Part	8	xcomp	_	xcomp
8	dira	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	0	root	_	root
16	irabaztea	irabazi	VERB	_	Case=Abs	8	conj	_	conj
17	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	16	cop	SpaceAfter=No	cop
7	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	SpaceAfter=No	aux
17	kontrolatu	kontrolatu	VERB	_	Aspect=Perf|VerbForm=Part	7	conj	_	conj
18	zituen	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	17	aux	_	aux
23	iritsi	iritsi	VERB	_	VerbForm=Part	17	advcl	_	advcl
4	dut	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	5	aux	_	aux
5	pentsatzen	pentsatu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
9	daukagunik	eduki	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	5	ccomp	SpaceAfter=No	ccomp
4	dio	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	12	aux	_	aux
12	eskatu	eskatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
14	egin	egin	VERB	_	VerbForm=Part	16	xcomp	_	xcomp
16	izateko	izan	VERB	_	Case=Abs|Definite=Ind	17	advcl	_	advcl
27	iragarri	iragarri	VERB	_	Aspect=Perf|VerbForm=Part	12	conj	_	conj
28	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	27	aux	_	aux
32	jarriko	jarri	VERB	_	Aspect=Prosp|VerbForm=Part	27	ccomp	_	ccomp
33	dituela	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	32	aux	SpaceAfter=No	aux
3	izendatutako	izendatu	VERB	_	Case=Loc|VerbForm=Part	4	advcl	_	advcl
6	hil	hil	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	6	aux	SpaceAfter=No	aux
2	jokatu	jokatu	VERB	_	VerbForm=Part	5	xcomp	_	xcomp
3	egin	egin	VERB	_	VerbForm=Part	2	aux	_	aux
5	dut	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	0	root	SpaceAfter=No	root
9	zait	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Person[abs]=3|Person[dat]=1	5	conj	_	conj
13	aritu	aritu	VERB	_	Aspect=Perf|VerbForm=Part	9	xcomp	SpaceAfter=No	xcomp
1	apaiztu	apaiztu	VERB	_	VerbForm=Part	0	root	_	root
9	egon	egon	VERB	_	Aspect=Perf|VerbForm=Part	1	conj	_	conj
10	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	9	aux	SpaceAfter=No	aux
4	zetozen	etorri	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	0	root	SpaceAfter=No	root
4	jarraituz	jarraitu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	7	advcl	SpaceAfter=No	advcl
7	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	_	aux
11	piztu	piztu	VERB	_	VerbForm=Part	7	conj	SpaceAfter=No	conj
16	eskaintzen	eskaini	VERB	_	Aspect=Imp|VerbForm=Inf	19	acl	_	acl
17	zioten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=3	16	aux	_	aux
21	hastera	hasi	VERB	_	Case=All	22	advcl	_	advcl
22	zihoanean	joan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	advcl	SpaceAfter=No	advcl
9	sortu	sortu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
10	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	9	aux	_	aux
5	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	cop	SpaceAfter=No	cop
11	direla	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	5	advcl	_	advcl
17	agertzen	agertu	VERB	_	Aspect=Imp|VerbForm=Inf	5	conj	_	conj
18	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	17	aux	SpaceAfter=No	aux
6	ekarri	ekarri	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	zizuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Sing|Person[abs]=3|Person[dat]=2|Person[erg]=3	6	aux	_	aux
9	dela	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	6	advcl	_	advcl
9	eutsi	eutsi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
10	zion	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	9	aux	_	aux
5	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	4	cop	SpaceAfter=No	cop
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	cop	_	cop
7	irabazi	irabazi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	dutela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	7	aux	_	aux
14	dutela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	18	aux	_	aux
18	irabazi	irabazi	VERB	_	Aspect=Perf|VerbForm=Part	7	conj	SpaceAfter=No	conj
6	ariko	ari_izan	VERB	_	_	0	root	_	root
7	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	6	aux	SpaceAfter=No	aux
5	aurkeztuko	aurkeztu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
6	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	5	aux	_	aux
12	azaldu	azaldu	VERB	_	Aspect=Perf|VerbForm=Part	5	advcl	_	advcl
13	zuenez	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	12	aux	SpaceAfter=No	aux
3	emango	eman	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
4	dio	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	3	aux	_	aux
3	gertatzen	gertatu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
4	zaizu	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Person[abs]=3|Person[dat]=2	3	aux	SpaceAfter=No	aux
5	eskaintzen	eskaini	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
6	dituzte	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	5	aux	SpaceAfter=No	aux
2	aurkitu	aurkitu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
3	nintzen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=1	2	aux	_	aux
2	nago	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=1	0	root	_	root
7	asmatzen	asmatu	VERB	_	Aspect=Imp|VerbForm=Inf	10	advcl	_	advcl
8	badu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	_	aux
10	ukanen	ukan	VERB	_	_	2	ccomp	_	ccomp
11	duela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	SpaceAfter=No	aux
16	nahastea	nahastu	VERB	_	Case=Abs	17	xcomp	_	xcomp
17	lortuko	lortu	VERB	_	Aspect=Prosp|VerbForm=Part	10	conj	_	conj
18	duela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	17	aux	SpaceAfter=No	aux
5	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	cop	SpaceAfter=No	cop
5	izendatutako	izendatu	VERB	_	Case=Loc|VerbForm=Part	6	advcl	_	advcl
9	hil	hil	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
10	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	9	cop	_	cop
17	gertatutako	gertatu	VERB	_	Case=Loc|VerbForm=Part	18	advcl	_	advcl
3	ordezkatzen	ordezkatu	VERB	_	Aspect=Imp|VerbForm=Inf	5	nsubj	_	nsubj
4	duena	*edun	AUX	_	Case=Abs|Definite=Def|Mood=Ind|Number=Sing|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
5	ordezkatzen	ordezkatu	VERB	_	Aspect=Imp|VerbForm=Inf	11	advcl	_	advcl
6	duela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	SpaceAfter=No	aux
11	garela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=1	10	cop	_	cop
2	galdu	galdu	VERB	_	VerbForm=Part	1	nmod	_	nmod
4	bereganatzen	bereganatu	VERB	_	Aspect=Imp|VerbForm=Inf	7	advcl	_	advcl
5	badute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	4	aux	_	aux
7	sortzen	sortu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
8	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	7	aux	SpaceAfter=No	aux
2	duzu	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	0	root	SpaceAfter=No	root
5	hasi	hasi	VERB	_	Case=Abs|Definite=Ind|VerbForm=Part	2	advcl	_	advcl
9	dakizuna	jakin	VERB	_	Aspect=Prog|Case=Abs|Definite=Def|Mood=Ind|Number=Sing|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	11	obj	_	obj
11	hartuta	hartu	VERB	_	VerbForm=Part	5	conj	SpaceAfter=No	conj
15	azaltzeko	azaldu	VERB	_	Case=Loc	16	advcl	_	advcl
19	izango	izan	AUX	_	Aspect=Prosp|VerbForm=Part	21	cop	_	cop
20	baitira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	19	aux	_	aux
3	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	_	aux
7	eramango	eraman	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	SpaceAfter=No	root
6	daude	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	0	root	_	root
4	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	6	aux	_	aux
6	ikusi	ikusi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	jokatzeko	jokatu	VERB	_	Case=Abs|Definite=Ind	6	xcomp	_	xcomp
3	itzuli	itzuli	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	aux	_	aux
9	hil	hil	VERB	_	Aspect=Perf|VerbForm=Part	3	conj	_	conj
10	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	9	aux	SpaceAfter=No	aux
4	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	ditut	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	4	aux	_	aux
15	joan	joan	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
16	nintzen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=1	15	aux	_	aux
1	adierazi	adierazi	VERB	_	Voice=Cau	0	root	_	root
2	zion	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	1	aux	SpaceAfter=No	aux
7	ahaztu	ahaztu	VERB	_	VerbForm=Part	9	ccomp	_	ccomp
9	zuela	ukan	VERB	_	_	1	ccomp	_	ccomp
12	itxi	itxi	VERB	_	VerbForm=Part	9	conj	SpaceAfter=No	conj
5	hartzeko	hartu	VERB	_	Case=Loc	6	advcl	_	advcl
7	ukanen	ukan	VERB	_	_	0	root	_	root
8	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	7	aux	SpaceAfter=No	aux
7	zitzaion	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Person[abs]=3|Person[dat]=3	9	aux	_	aux
9	pasatu	pasatu	VERB	_	VerbForm=Part	0	root	_	root
10	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	9	aux	SpaceAfter=No	aux
2	egindako	egin	VERB	_	Case=Loc|VerbForm=Part	4	advcl	_	advcl
10	azaldu	azaldu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
11	zigun	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Sing|Person[abs]=3|Person[dat]=1|Person[erg]=3	10	aux	SpaceAfter=No	aux
11	aurkitu	aurkitu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
12	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	aux	SpaceAfter=No	aux
4	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	7	cop	_	cop
5	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	cop	_	cop
13	ordaintzea	ordaindu	VERB	_	Case=Abs	4	csubj	_	csubj
20	ordaintzen	ordaindu	VERB	_	Aspect=Imp|VerbForm=Inf	22	advcl	_	advcl
21	duten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	20	aux	_	aux
1	erakutsitako	erakutsi	VERB	_	Case=Loc|VerbForm=Part	2	advcl	_	advcl
4	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	3	cop	_	cop
9	ezarriak	ezarri	VERB	_	Case=Abs|Definite=Def|Number=Plur|VerbForm=Part	4	conj	_	conj
10	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	9	cop	SpaceAfter=No	cop
2	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	4	cop	_	cop
3	nintzen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=1	2	aux	_	aux
10	sartzen	sartu	VERB	_	Case=Ine	2	advcl	SpaceAfter=No	advcl
2	hartuko	hartu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
3	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	2	aux	_	aux
14	onartu	onartu	VERB	_	Aspect=Perf|VerbForm=Part	23	advcl	_	advcl
16	duten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	14	aux	_	aux
21	aztertzen	aztertu	VERB	_	Case=Ine	23	advcl	_	advcl
22	ari	ari	AUX	_	_	23	aux	_	aux
23	dira	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	2	conj	SpaceAfter=No	conj
2	abiatu	abiatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
3	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	2	aux	_	aux
12	geratu	geratu	VERB	_	Aspect=Perf|VerbForm=Part	14	advcl	_	advcl
13	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	12	aux	_	aux
15	iluntzen	ilundu	VERB	_	Case=Ine	17	xcomp	_	xcomp
16	ari	ari	AUX	_	_	17	aux	_	aux
17	zuela	ukan	VERB	_	_	2	conj	SpaceAfter=No	conj
5	izan	izan	VERB	_	VerbForm=Part	13	advcl	_	advcl
13	osatu	osatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
14	dira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	13	aux	_	aux
22	jokatzeko	jokatu	VERB	_	Case=Loc	23	advcl	_	advcl
24	dira	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	13	conj	_	conj
2	igartzen	igarri	VERB	_	Case=Ine	3	advcl	_	advcl
3	hasita	hasi	VERB	_	VerbForm=Part	0	root	_	root
4	dago	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	cop	_	cop
4	sartu	sartu	VERB	_	VerbForm=Part	0	root	_	root
8	atera	atera	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
9	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	8	aux	SpaceAfter=No	aux
13	aukeratuz	aukeratu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	8	advcl	SpaceAfter=No	advcl
1	nabarmendu	nabarmendu	VERB	_	Aspect=Perf|VerbForm=Part	20	obl	_	obl
2	direnetan	izan	AUX	_	Case=Ine|Definite=Def|Mood=Ind|Number=Plur|Number[abs]=Plur|Person[abs]=3	1	aux	SpaceAfter=No	aux
8	pilatu	pilatu	VERB	_	Aspect=Perf|VerbForm=Part	10	ccomp	_	ccomp
9	dutela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	8	aux	_	aux
10	esan	esan	VERB	_	VerbForm=Part	12	xcomp	_	xcomp
12	baita	izan	VERB	_	_	4	appos	_	appos
20	ditugu	ukan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	21	cop	_	cop
4	dauka	eduki	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
7	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	9	advcl	_	advcl
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
